# Opsim baseline2018b + Orbitfile mbas_2k
# ./baseline2018b_mbas_2k.txt
# ephemeris generation via PyOrbEphemerides
# planetary ephemeris file /epyc/projects/sssc/sources/oorb/data/de430.dat 
# obscode I11
# direct obs header metadata
# observation generation via DirectObs
# ephMode nbody prelimEphMode 2body
# rough tolerance for preliminary match 10.000000
# time step for preliminary match 1.000000
# pointing footprint camera
# obsRA fieldRA obsDec fieldDec obsRotSkyPos rotSkyPos obsDeg True
# obsMJD observationStartMJD obsTimeScale TAI seeing seeingFwhmGeom expTime visitExposureTime
objId time ra dec dradt ddecdt phase solarelon helio_dist geo_dist magV trueAnomaly velocity observationStartMJD night fieldRA fieldDec rotSkyPos filter visitExposureTime seeingFwhmEff seeingFwhmGeom fiveSigmaDepth solarElong magFilter dmagColor dmagTrail dmagDetect 
268897 60185.0691435 288.189696845 -1.55442549752 -0.0545970816475 -0.104789013661 14.0477002877 130.817502958 3.14928107109 2.39482523731 23.8656360103 251.328582586 0.118159124525 60185.0691435 333 287.999983 -2.308097 210.485648472 y 30.0 0.781118737041 0.694079601848 21.9126665235 130.488053882 23.5627588438 -0.302877166451 0.0147952538281 0.0102213320419 
268897 60206.9909954 288.407749258 -3.80963345346 0.063456546457 -0.0969294103405 17.3220740717 111.703453637 3.13467689415 2.62098673346 24.1613569717 255.239431082 0.115853544949 60206.9909954 355 289.56012 -4.809381 218.075449944 y 30.0 0.867484653914 0.765072385517 21.9732227934 112.543688124 23.8584798053 -0.302877166451 0.0119994718491 0.00810373384338 
268897 60207.9908796 288.478985907 -3.90609626683 0.0686420885484 -0.096031020467 17.4243439399 110.854677824 3.13399936443 2.63263657563 24.1738634682 255.418713173 0.118041065787 60207.9908796 356 289.56012 -4.809381 213.619939433 y 30.0 1.03139209368 0.899804301002 21.7755246285 111.618107872 23.8709863018 -0.302877166451 0.00925159958964 0.00609369064327 
268897 60208.9902894 288.55535451 -4.00160170209 0.0737844515355 -0.0950970787258 17.5223178519 110.00904764 3.13332120755 2.64436720952 24.1862481285 255.597989886 0.120364445209 60208.9902894 357 289.56012 -4.809381 195.243213098 r 30.0 0.878488186652 0.774117289428 23.9045881399 110.691842276 24.0089542828 -0.177293845688 0.0125835660279 0.00854029349113 
268897 60208.9956944 288.555754285 -4.00211567566 0.0738071603527 -0.0950801075333 17.522863343 110.004454613 3.13331753732 2.64443084251 24.1863156437 255.598959683 0.120364960715 60208.9956944 357 287.999983 -2.308097 179.833684186 r 30.0 0.940942543911 0.825454771095 23.8456045495 109.163260021 24.009021798 -0.177293845688 0.0112096129791 0.00751846124575 
268897 60209.0038426 288.556357217 -4.00289031467 0.0738524172582 -0.0950545331763 17.5236854421 109.997530795 3.13331200441 2.64452685405 24.1864174824 255.60042165 0.120372521001 60209.0038426 357 289.56012 -4.809381 200.129663321 r 30.0 0.813094698408 0.720363842091 24.0115046033 110.679211673 24.0091236367 -0.177293845688 0.0143133545036 0.00985135538779 
268897 60214.9868519 289.119418924 -4.55363088872 0.103629005062 -0.0888253914603 18.0220025678 104.994123278 3.12923260993 2.7163639672 24.2579967549 256.675348937 0.136487804797 60214.9868519 363 289.56012 -4.809381 192.124740815 z 30.0 0.742142028265 0.662040747234 22.6892137221 105.112816223 23.9599077633 -0.29808899161 0.0207131367978 0.0149232460045 
268897 60215.0050926 289.121316075 -4.55525057691 0.103763593168 -0.0887608694938 18.0233835786 104.978934933 3.12922012251 2.71658710191 24.2582112172 256.678630528 0.136548069267 60215.0050926 363 289.56012 -4.809381 198.44076427 z 30.0 0.8141365369 0.721220233332 22.7582869505 105.095711135 23.9601222256 -0.29808899161 0.0178510562224 0.0126134985808 
268897 60215.9859491 289.230573196 -4.64183397027 0.108424152905 -0.087688188146 18.0907813214 104.168449586 3.12854819456 2.72859699848 24.2695070933 256.855130503 0.139445384554 60215.9859491 364 289.56012 -4.809381 184.687306347 z 30.0 0.859776505072 0.758736287169 22.4847425948 104.179989173 23.9714181017 -0.29808899161 0.0169422731749 0.0118939129506 
268897 60216.003588 289.232492831 -4.64338016772 0.108557363178 -0.0876247907086 18.0920443176 104.153812275 3.12853610323 2.7288138815 24.2697121896 256.858305239 0.139509157574 60216.003588 364 289.56012 -4.809381 182.410165496 z 30.0 0.984596108182 0.861338000926 22.5749185919 104.163433842 23.971623198 -0.29808899161 0.0135385672071 0.00926080136056 
